Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
31-OCT-2025|IDSR200226364S|SEKURITAS RUPIAH BANK INDONESIA IDSR200226364S|BANK INDONESIA RUPIAH SECURITIES (SRBI)|IDO000118708|BANK INDONESIA|ACTIVE|||IDR|Electronic||20-FEB-2026|||6.39578|ZERO RATE / DISCOUNTED||||14344000000000||||||BANK|1
31-OCT-2025|IDSR211125364S|SEKURITAS RUPIAH BANK INDONESIA IDSR211125364S|BANK INDONESIA RUPIAH SECURITIES (SRBI)|IDO000113303|BANK INDONESIA|ACTIVE|||IDR|Electronic||21-NOV-2025|||6.37|ZERO RATE / DISCOUNTED||||16599100000000||5000000000||||BANK|1
31-OCT-2025|IDSR230326367S|SEKURITAS RUPIAH BANK INDONESIA IDSR230326367S|BANK INDONESIA RUPIAH SECURITIES (SRBI)|IDO000120209|BANK INDONESIA|ACTIVE|||IDR|Electronic||23-MAR-2026|||6.43336|ZERO RATE / DISCOUNTED||||12435000000000||5000000000||||BANK|1
31-OCT-2025|IDSR281125364S|SEKURITAS RUPIAH BANK INDONESIA IDSR281125364S|BANK INDONESIA RUPIAH SECURITIES (SRBI)|IDO000114004|BANK INDONESIA|ACTIVE|||IDR|Electronic||28-NOV-2025|||6.39578|ZERO RATE / DISCOUNTED||||15013500000000||14000000000||||BANK|1
31-OCT-2025|OILS|INDO OIL PERKASA Tbk|EQUITY|ID1000162803|INDO OIL PERKASA Tbk, PT|ACTIVE|IDX|06-SEP-2021|IDR|Certificate||||||||100|454056563|||169919163|37.29|0.13|37.42|PLANTATION|202
31-OCT-2025|OKAS|ANCORA INDONESIA RESOURCES Tbk|EQUITY|ID1000103302|ANCORA INDONESIA RESOURCES Tbk|ACTIVE|IDX|17-APR-2006|IDR|Electronic|17-APR-2006|||||||100|2373449165|||1765927777|62.88|11.52|74.4|WHOLESALE (DURABLE & NON DURABLE GOODS)|142
31-OCT-2025|OLIV|OSCAR MITRA SUKSES SEJAHTERA Tbk|EQUITY|ID1000167802|OSCAR MITRA SUKSES SEJAHTERA Tbk, PT|ACTIVE|IDX|17-MAY-2022|IDR|Certificate||||||||10|1900073314|||1900073314|99|1|100|HOUSEWARE|115
31-OCT-2025|OMED|JAYAMAS MEDICA INDUSTRI Tbk|EQUITY|ID1000176209|JAYAMAS MEDICA INDUSTRI Tbk, PT|ACTIVE|IDX|08-NOV-2022|IDR|Certificate||||||||25|27058850000|||4058850000|6.53|8.47|15|HEALTH CARE|195
31-OCT-2025|OMRE|INDONESIA PRIMA PROPERTY Tbk|EQUITY|ID1000075401|INDONESIA PRIMA PROPERTY Tbk, PT|ACTIVE|IDX|22-AUG-1994|IDR|Electronic|29-NOV-2001|||||||1000|2945211000|||2934900703|54.75|44.9|99.65|PROPERTY AND REAL ESTATE|472
31-OCT-2025|OPMS|OPTIMA PRIMA METAL SINERGI Tbk|EQUITY|ID1000151301|OPTIMA PRIMA METAL SINERGI Tbk, PT|ACTIVE|IDX|23-SEP-2019|IDR|Electronic||||||||100|1000000000|||400000000|39.86|0.14|40|METAL AND ALLIED PRODUCTS|101
31-OCT-2025|PACK|ABADI NUSANTARA HIJAU INVESTAMA Tbk|EQUITY|ID1000185002|ABADI NUSANTARA HIJAU INVESTAMA Tbk, PT|ACTIVE|IDX|08-FEB-2023|IDR|Electronic||||||||10|1597398988|||1597398988|71.34|28.66|100|OTHER - BASIC INDUSTRY AND CHEMICALS|2540
31-OCT-2025|PADA|PERSONEL ALIH DAYA Tbk|EQUITY|ID1000178908|PERSONEL ALIH DAYA Tbk, PT|ACTIVE|IDX|08-DEC-2022|IDR|Certificate||||||||20|3150000000|||1264547200|40.02|0.13|40.14|TELECOMUNICATION|100
31-OCT-2025|PADI|MINNA PADI INVESTAMA SEKURITAS Tbk|EQUITY|ID1000121908|MINNA PADI INVESTAMA SEKURITAS Tbk, PT|ACTIVE|IDX|09-JAN-2012|IDR|Electronic||||||||100|11307246524|||11223991824|99.13|0.14|99.26|SECURITIES COMPANY|79
31-OCT-2025|PAFI|PANASIA FILAMENT INTI Tbk|EQUITY|ID1000086606|PANASIA FILAMENT INTI Tbk, PT|ACTIVE|IDX|22-JUL-1997|IDR|Electronic||||||||500|1611067000|||104024990|0.34|6.12|6.46|TEXTILE, GARMENT|0
31-OCT-2025|PALM|PROVIDENT INVESTASI BERSAMA Tbk|EQUITY|ID1000125008|PT. PROVIDENT INVESTASI BERSAMA Tbk|ACTIVE|IDX|08-OCT-2012|IDR|Electronic||||||||100|15732874458|||15732874458|92.3|7.7|100|INVESTMENT COMPANY|410
31-OCT-2025|PAMG|BIMA SAKTI PERTIWI Tbk|EQUITY|ID1000149503|BIMA SAKTI PERTIWI Tbk, PT|ACTIVE|IDX|05-JUL-2019|IDR|Electronic||||||||20|3125000000|||3025000000|96.43|0.37|96.8|PROPERTY AND REAL ESTATE|65
31-OCT-2025|PANI|PANTAI INDAH KAPUK DUA Tbk|EQUITY|ID1000145303|PANTAI INDAH KAPUK DUA Tbk, PT|ACTIVE|IDX|18-SEP-2018|IDR|Electronic||||||||100|16904501500|||2127150000|4.37|8.22|12.58|INVESTMENT COMPANY|14050
31-OCT-2025|PANR|PANORAMA SENTRAWISATA Tbk|EQUITY|ID1000109705|PANORAMA SENTRAWISATA Tbk, PT|ACTIVE|IDX|18-SEP-2001|IDR|Electronic|11-FEB-2008|||||||50|1387500000|||1387500000|99.25|0.75|100|RESTAURANT, HOTEL & TOURISM|700
31-OCT-2025|PANS|PANIN SEKURITAS Tbk|EQUITY|ID1000109200|PANIN SEKURITAS Tbk, PT|ACTIVE|IDX|07-JUN-2000|IDR|Electronic|21-JAN-2008|||||||125|720000000|||562400000|76.13|1.98|78.11|SECURITIES COMPANY|1445
31-OCT-2025|PART|CIPTA PERDANA LANCAR Tbk|EQUITY|ID1000204902|CIPTA PERDANA LANCAR Tbk, PT|ACTIVE|IDX|05-JUL-2024|IDR|Certificate||||||||25|2720027177|||680027177|23.19|1.81|25|AUTOMOTIVE AND COMPONENTS|119
31-OCT-2025|PBID|PANCA BUDI IDAMAN Tbk|EQUITY|ID1000141401|PANCA BUDI IDAMAN Tbk, PT|ACTIVE|IDX|13-DEC-2017|IDR|Electronic||||||||25|7500000000|||7500000000|99.81|0.19|100|PLASTICS & PACKAGING|490
31-OCT-2025|PBRX|PAN BROTHERS Tbk|EQUITY|ID1000119506|PAN BROTHERS Tbk, PT|ACTIVE|IDX||IDR|Electronic|15-JUN-2011|||||||25|21482028246|||21465296246|72.61|27.31|99.92|TEXTILE, GARMENT|35
31-OCT-2025|PBSA|PARAMITA BANGUN SARANA Tbk|EQUITY|ID1000137904|PARAMITA BANGUN SARANA Tbk, PT|ACTIVE|IDX|28-SEP-2016|IDR|Electronic||||||||50|3000000000|||3000000000|89.78|10.22|100|CONSTRUCTION|920
31-OCT-2025|PCAR|PRIMA CAKRAWALA ABADI Tbk|EQUITY|ID1000141807|PRIMA CAKRAWALA ABADI Tbk, PT|ACTIVE|IDX|29-DEC-2017|IDR|Electronic||||||||100|1166666700|||1166666700|99.89|0.11|100|FISHERY|36
31-OCT-2025|PDES|DESTINASI TIRTA NUSANTARA Tbk|EQUITY|ID1000111107|DESTINASI TIRTA NUSANTARA Tbk, PT|ACTIVE|IDX|08-JUL-2008|IDR|Electronic||||||||100|715000000|||715000000|99.99|0.01|100|RESTAURANT, HOTEL & TOURISM|655
31-OCT-2025|PDPP|PRIMADAYA PLASTISINDO Tbk|EQUITY|ID1000176902|PRIMADAYA PLASTISINDO Tbk, PT|ACTIVE|IDX|09-NOV-2022|IDR|Certificate||||||||100|3061341438|||3061341438|92|8|100|PLASTICS & PACKAGING|434
31-OCT-2025|PEGE|PANCA GLOBAL KAPITAL Tbk|EQUITY|ID1000101405|PANCA GLOBAL KAPITAL Tbk, PT|ACTIVE|IDX|24-JUN-2005|IDR|Electronic||||||||100|2833417056|||2833417006|61.62|38.38|100|INVESTMENT COMPANY|124
31-OCT-2025|PEHA|PHAPROS Tbk|EQUITY|ID1000147507|PHAPROS Tbk, PT|ACTIVE|IDX|26-DEC-2018|IDR|Electronic||||||||100|840000000|||816439600|97.08|0.12|97.2|PHARMACEUTICALS|330
31-OCT-2025|PEVE|PENTA VALENT Tbk|EQUITY|ID1000183601|PENTA VALENT Tbk, PT|ACTIVE|IDX|24-JAN-2023|IDR|Certificate||||||||20|1765625000|||1053125000|59.47|0.17|59.65|HEALTH CARE|500
31-OCT-2025|PGAS|PERUSAHAAN GAS NEGARA Tbk|EQUITY|ID1000111602|PERUSAHAAN GAS NEGARA Tbk, PT|ACTIVE|IDX|15-DEC-2003|IDR|Electronic||||||||100|24241508196|||10432337940|21.02|22.01|43.04|ENERGY|1740
31-OCT-2025|PGEO|PERTAMINA GEOTHERMAL ENERGY Tbk|EQUITY|ID1000186505|PERTAMINA GEOTHERMAL ENERGY Tbk, PT|ACTIVE|IDX|24-FEB-2023|IDR|Certificate||||||||500|41815763396|||10769621396|9.64|16.12|25.75|CRUDE PETROLEUM & NATURAL GAS PROD.|1305
31-OCT-2025|PGJO|BAHTERA BUMI RAYA Tbk|EQUITY|ID1000153208|BAHTERA BUMI RAYA Tbk, PT|ACTIVE|IDX|08-JAN-2020|IDR|Certificate||||||||80|795859095|||795859095|99.75|0.25|100|ADVERTISING,PRINTING and MEDIA|1080
31-OCT-2025|PGLI|PEMBANGUNAN GRAHA LESTARI INDAH Tbk|EQUITY|ID1000090509|PEMBANGUNAN GRAHA LESTARI Tbk, PT|ACTIVE|IDX|11-MAY-2000|IDR|Electronic|29-MAY-2002|||||||100|488000000|||488000000|99.64|0.36|100|RESTAURANT, HOTEL & TOURISM|410
31-OCT-2025|PGUN|PRADIKSI GUNATAMA Tbk|EQUITY|ID1000156409|PRADIKSI GUNATAMA Tbk, PT|ACTIVE|IDX|07-JUL-2020|IDR|Certificate||||||||100|5737848882|||1340562500|23.36|0|23.36|CROPS|14525
31-OCT-2025|PICO|PELANGI INDAH CANINDO Tbk|EQUITY|ID1000088404|PELANGI INDAH CANINDO Tbk, PT|ACTIVE|IDX|23-SEP-1996|IDR|Electronic|13-JUN-2002|||||||500|568375000|||562323500|98.63|0.31|98.94|METAL AND ALLIED PRODUCTS|230
31-OCT-2025|PIPA|MULTI MAKMUR LEMINDO Tbk|EQUITY|ID1000187909|MULTI MAKMUR LEMINDO Tbk, PT|ACTIVE|IDX|10-APR-2023|IDR|Certificate||||||||20|3426097190|||3426097190|99.8|0.2|100|OTHER - BASIC INDUSTRY AND CHEMICALS|294
31-OCT-2025|PJAA|PEMBANGUNAN JAYA ANCOL Tbk|EQUITY|ID1000103807|PEMBANGUNAN JAYA ANCOL Tbk, PT|ACTIVE|IDX|02-JUL-2004|IDR|Electronic|10-JUL-2006|||||||250|1599999998|||160000000|8.41|1.59|10|PROPERTY AND REAL ESTATE|525
31-OCT-2025|PJHB|PELAYARAN JAYA HIDUP BARU Tbk|EQUITY|ID1000212004|PELAYARAN JAYA HIDUP BARU Tbk, PT|ACTIVE|IDX|06-NOV-2025|IDR|Certificate||||||||50|1920000000||||0|0|0|TRANSPORTATION|
31-OCT-2025|PKPK|PARAGON KARYA PERKASA Tbk|EQUITY|ID1000106404|PARAGON KARYA PERKASA Tbk, PT|ACTIVE|IDX|11-JUL-2007|IDR|Electronic||||||||200|1200000000|||1200000000|99.56|0.44|100|CONSTRUCTION|550
31-OCT-2025|PLAN|PLANET PROPERINDO JAYA Tbk|EQUITY|ID1000157407|PLANET PROPERINDO JAYA Tbk, PT|ACTIVE|IDX|15-SEP-2020|IDR|Certificate||||||||80|896709596|||271709596|30.3|0|30.3|RESTAURANT, HOTEL & TOURISM|51
31-OCT-2025|PLAS|POLARIS INVESTAMA TBK|EQUITY|ID1000097306|POLARIS INVESTAMA TBK, PT.|ACTIVE|IDX||IDR|Electronic|18-MAR-2004|||||||1000|1184200000|||796677100|47.54|19.74|67.28|INVESTMENT COMPANY|50
31-OCT-2025|PLIN|PLAZA INDONESIA REALTY Tbk|EQUITY|ID1000105406|PT PLAZA INDONESIA REALTY Tbk|ACTIVE|IDX||IDR|Electronic|26-DEC-2006|||||||200|3550000000|||3529488000|99.27|0.15|99.42|PROPERTY AND REAL ESTATE|2510
31-OCT-2025|PMJS|PUTRA MANDIRI JEMBAR Tbk|EQUITY|ID1000153000|PUTRA MANDIRI JEMBAR Tbk, PT|ACTIVE|IDX|18-DEC-2019|IDR|Certificate||||||||50|13755600000|||5908618000|8.92|34.03|42.95|RETAIL TRADE|119
31-OCT-2025|PMMP|PANCA MITRA MULTIPERDANA Tbk|EQUITY|ID1000158306|PANCA MITRA MULTIPERDANA Tbk, PT|ACTIVE|IDX|18-DEC-2020|IDR|Certificate||||||||100|2588300000|||2588300000|99.86|0.14|100|FISHERY|50
31-OCT-2025|PMUI|PRIMA MULTI USAHA INDONESIA Tbk|EQUITY|ID1000211303|PRIMA MULTI USAHA INDONESIA Tbk, PT|ACTIVE|IDX|10-JUL-2025|IDR|Certificate||||||||50|5800000000|||1160000000|19.39|0.61|20|TELECOMUNICATION|148
31-OCT-2025|PNBN|BANK PAN INDONESIA Tbk|EQUITY|ID1000092703|BANK PAN INDONESIA , TBK , PT|ACTIVE|IDX|29-DEC-1982|IDR|Electronic|03-SEP-2002|||||||100|24087645998|||13183113244|12.1|42.63|54.73|BANK|1030
31-OCT-2025|PNBS|BANK PANIN DUBAI SYARIAH Tbk|EQUITY|ID1000130701|BANK PANIN DUBAI SYARIAH Tbk, PT|ACTIVE|IDX|15-JAN-2014|IDR|Electronic||||||||100|38813641319|||15706296857|22.57|17.89|40.47|BANK|51
31-OCT-2025|PNGO|PINAGO UTAMA Tbk|EQUITY|ID1000156904|PINAGO UTAMA Tbk, PT|ACTIVE|IDX|31-AUG-2020|IDR|Certificate||||||||80|781250000|||781250000|99.98|0.02|100|PLANTATION|2990
31-OCT-2025|PNIN|PANINVEST Tbk|EQUITY|ID1000094907|PANINVEST Tbk, PT|ACTIVE|IDX|20-SEP-1983|IDR|Electronic||||||||250|4068323920|||1713886132|31.87|10.26|42.13|INSURANCE|805
31-OCT-2025|PNLF|PANIN FINANCIAL Tbk|EQUITY|ID1000095607|PANIN FINANCIAL Tbk, PT|ACTIVE|IDX|14-JUN-1983|IDR|Electronic|28-JUL-2003|||||||125|32022073293|||15217822813|42.38|5.14|47.52|OTHERS - FINANCE|240
31-OCT-2025|PNSE|PUDJIADI AND SONS Tbk|EQUITY|ID1000124803|PUDJIADI AND SONS Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||100|797813496|||794745500|98.78|0.83|99.62|RESTAURANT, HOTEL & TOURISM|730
31-OCT-2025|POLA|POOL ADVISTA FINANCE Tbk|EQUITY|ID1000146905|POOL ADVISTA FINANCE Tbk, PT|ACTIVE|IDX|16-NOV-2018|IDR|Electronic||||||||100|3351075600|||3351075599|100|0|100|FINANCIAL INSTITUTION|34
31-OCT-2025|POLI|POLLUX HOTELS GROUP Tbk|EQUITY|ID1000147606|PERSEROAN TERBATAS POLLUX HOTELS GROUP Tbk|ACTIVE|IDX|10-JAN-2019|IDR|Electronic||||||||100|2010526400|||2009526400|96.04|3.91|99.95|PROPERTY AND REAL ESTATE|760
31-OCT-2025|POLL|POLLUX PROPERTIES INDONESIA Tbk|EQUITY|ID1000144405|PT. POLLUX PROPERTI INDONESIA Tbk|ACTIVE|IDX|11-JUL-2018|IDR|Electronic||||||||100|8318823600|||8247823600|88.66|10.49|99.15|PROPERTY AND REAL ESTATE|112
31-OCT-2025|POLU|GOLDEN FLOWER Tbk|EQUITY|ID1000149206|GOLDEN FLOWER Tbk, PT|ACTIVE|IDX|26-JUN-2019|IDR|Electronic||||||||100|750000000|||749960000|99.99|0|99.99|TEXTILE, GARMENT|21775
31-OCT-2025|POLY|ASIA PACIFIC FIBERS Tbk|EQUITY|ID1000110208|ASIA PACIFIC FIBERS Tbk, PT|ACTIVE|IDX|12-MAR-1991|IDR|Electronic|14-MAR-2008|||||||10000|2313113365|||2244107677|30.69|66.33|97.02|TEXTILE, GARMENT|24
31-OCT-2025|POOL|POOL ADVISTA INDONESIA Tbk|EQUITY|ID1000122005|POOL ADVISTA INDONESIA Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||250|2341366264|||2319068720|95.91|3.14|99.05|INVESTMENT COMPANY|50
31-OCT-2025|PORT|NUSANTARA PELABUHAN HANDAL Tbk|EQUITY|ID1000138209|NUSANTARA PELABUHAN HANDAL Tbk, PT|ACTIVE|IDX|16-MAR-2017|IDR|Electronic||||||||100|2813941985|||2813941985|29.89|70.11|100|OTHERS - TRADE, SERVICES & INVESTMENT|1290
31-OCT-2025|POSA|BLISS PROPERTI INDONESIA Tbk|EQUITY|ID1000148703|BLISS PROPERTI INDONESIA Tbk, PT|ACTIVE|IDX|10-MAY-2019|IDR|Electronic||||||||100|8388870206|||5750000206|68.47|0.07|68.54|RESTAURANT, HOTEL & TOURISM|50
31-OCT-2025|POWR|CIKARANG LISTRINDO Tbk|EQUITY|ID1000137201|CIKARANG LISTRINDO Tbk, PT|ACTIVE|IDX|14-JUN-2016|IDR|Electronic||||||||200|16087156000|||16087156000|94.34|5.66|100|ENERGY|705
31-OCT-2025|PPGL|PRIMA GLOBALINDO LOGISTIK Tbk|EQUITY|ID1000156508|PRIMA GLOBALINDO LOGISTIK Tbk, PT|ACTIVE|IDX|20-JUL-2020|IDR|Certificate||||||||22|771178020|||770678020|99.91|0.03|99.94|TRANSPORTATION|132
31-OCT-2025|PPRE|PP PRESISI Tbk|EQUITY|ID1000141005|PEMBANGUNAN PERUMAHAN PRESISI Tbk, PT|ACTIVE|IDX|24-NOV-2017|IDR|Electronic||||||||100|10224271000|||2351221000|22.53|0.47|23|CONSTRUCTION|124
31-OCT-2025|PPRI|PAPEROCKS INDONESIA Tbk|EQUITY|ID1000194608|PAPEROCKS INDONESIA Tbk, PT|ACTIVE|IDX|08-AUG-2023|IDR|Certificate||||||||50|1075027288|||1075027288|98.94|1.06|100|OTHERS - CONSUMER GOODS INDUSTRY|354
31-OCT-2025|PPRO|PP Properti Tbk|EQUITY|ID1000133903|PP Properti Tbk, PT|ACTIVE||19-MAY-2015|IDR|Electronic||||||||100|61675671883|||21572384763|34.77|0.21|34.98|PROPERTY AND REAL ESTATE|21
31-OCT-2025|PRAS|PRIMA ALLOY STEEL UNIVERSAL Tbk|EQUITY|ID1000102403|PRIMA ALLOY STEEL UNIVERSAL Tbk, PT|ACTIVE|IDX|12-JUL-1990|IDR|Electronic|20-SEP-2005|||||||100|701043478|||34510300|4.91|0.01|4.92|AUTOMOTIVE AND COMPONENTS|0
31-OCT-2025|PRAY|FAMON AWAL BROS SEDAYA Tbk|EQUITY|ID1000175904|FAMON AWAL BROS SEDAYA Tbk, PT|ACTIVE|IDX|08-NOV-2022|IDR|Certificate||||||||10|13959422300|||7472207033|18.86|34.67|53.53|HEALTH CARE|830
31-OCT-2025|PRDA|PRODIA WIDYAHUSADA Tbk|EQUITY|ID1000138001|PRODIA WIDYAHUSADA Tbk, PT|ACTIVE|IDX|07-DEC-2016|IDR|Electronic||||||||100|937500000|||375000000|18.19|21.81|40|HEALTH CARE|2570
31-OCT-2025|PSAB|J RESOURCES ASIA PASIFIK Tbk|EQUITY|ID1000094709|J RESOURCES ASIA PASIFIK Tbk, PT|ACTIVE|IDX|22-APR-2003|IDR|Electronic|22-APR-2003|||||||100|26460000000|||26460000000|99.06|0.94|100|METAL AND MINERAL MINING|575
31-OCT-2025|PSAT|PANCARAN SAMUDERA TRANSPORT Tbk|EQUITY|ID1000210800|PANCARAN SAMUDERA TRANSPORT Tbk, PT|ACTIVE|IDX|08-JUL-2025|IDR|Certificate||||||||800|1482353000|||222353000|14.75|0.25|15|TRANSPORTATION|1355
31-OCT-2025|PSDN|PRASIDHA ANEKA NIAGA Tbk|EQUITY|ID1000090400|PRASIDHA ANEKA NIAGA Tbk, PT|ACTIVE|IDX|18-OCT-1994|IDR|Electronic|01-JUL-2002|||||||500|1440000000|||177693165|12.27|0.07|12.34|FOOD & BEVERAGES|107
31-OCT-2025|PSGO|PALMA SERASIH Tbk|EQUITY|ID1000152408|PALMA SERASIH Tbk, PT|ACTIVE|IDX|25-NOV-2019|IDR|Certificate||||||||100|18850000000|||2850000000|4.25|10.87|15.12|PLANTATION|230
31-OCT-2025|PSKT|RED PLANET INDONESIA Tbk|EQUITY|ID1000087802|RED PLANET INDONESIA Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||100|10351231636|||10342547636|99.03|0.89|99.92|RESTAURANT, HOTEL & TOURISM|137
31-OCT-2025|PSSI|IMC PELITA LOGISTIK Tbk|EQUITY|ID1000141203|IMC PELITA LOGISTIK Tbk, PT|ACTIVE|IDX|05-DEC-2017|IDR|Electronic||||||||100|5417063153|||5417063153|58.94|41.06|100|TRANSPORTATION|352
31-OCT-2025|PTBA|BUKIT ASAM Tbk|EQUITY|ID1000094006|BUKIT ASAM Tbk, PT|ACTIVE|IDX|23-DEC-2002|IDR|Electronic||||||||100|11520659250|||3885916750|24.21|9.52|33.73|COAL MINING|2400
31-OCT-2025|PTDU|DJASA UBERSAKTI Tbk|EQUITY|ID1000158009|DJASA UBERSAKTI Tbk, PT|ACTIVE|IDX|08-DEC-2020|IDR|Certificate||||||||50|1500000000|||875000000|58.28|0.05|58.33|CONSTRUCTION|16
31-OCT-2025|PTIS|INDO STRAITS Tbk|EQUITY|ID1000120009|INDO STRAITS Tbk, PT|ACTIVE|IDX|12-JUL-2011|IDR|Electronic||||||||100|550165300|||100000000|7.82|10.36|18.18|TRANSPORTATION|402
31-OCT-2025|PTMP|MITRA PACK Tbk|EQUITY|ID1000187107|MITRA PACK Tbk, PT|ACTIVE|IDX|06-MAR-2023|IDR|Certificate||||||||25|3169200000|||871076000|26.78|0.7|27.49|OTHER - BASIC INDUSTRY AND CHEMICALS|79
31-OCT-2025|PTMR|MASTER PRINT Tbk|EQUITY|ID1000206204|MASTER PRINT Tbk, PT|ACTIVE|IDX|08-OCT-2024|IDR|Certificate||||||||25|1907000000|||435000000|22.77|0.04|22.81|PLASTICS & PACKAGING|374
31-OCT-2025|RMKE01ACN1|OBLIGASI BERKELANJUTAN I RMK ENERGY TAHAP I TAHUN 2025 SERI A|CORPORATE BOND|IDA0001568A7|RMK ENERGY Tbk, PT|ACTIVE|IDX|10-JUL-2025|IDR|Electronic||16-JUL-2026|||7.25|FIXED|3 MONTHS|||116000000000|116000000000|116000000000|100|0|100|COAL MINING|1
31-OCT-2025|RMKE01BCN1|OBLIGASI BERKELANJUTAN I RMK ENERGY TAHAP I TAHUN 2025 SERI B|CORPORATE BOND|IDA0001568B5|RMK ENERGY Tbk, PT|ACTIVE|IDX|10-JUL-2025|IDR|Electronic||09-JUL-2028|||8.75|FIXED|3 MONTHS|||284000000000|284000000000|284000000000|100|0|100|COAL MINING|1
31-OCT-2025|SANF04BCN2|OBLIGASI BERKELANJUTAN IV SANF DENGAN TINGKAT BUNGA TETAP TAHAP II TAHUN 2023 SERI B|CORPORATE BOND|IDA0001310B2|SURYA ARTHA NUSANTARA FINANCE, PT|ACTIVE|IDX|17-MAR-2023|IDR|Electronic||16-MAR-2026|||7|FIXED|3 MONTHS|||900000000000|900000000000|900000000000|100|0|100|FINANCIAL INSTITUTION|1
31-OCT-2025|SANF04BCN3|OBLIGASI BERKELANJUTAN IV SANF DENGAN TINGKAT BUNGA TETAP TAHAP III TAHUN 2024 SERI B|CORPORATE BOND|IDA0001432B4|SURYA ARTHA NUSANTARA FINANCE, PT|ACTIVE|IDX|21-JUN-2024|IDR|Electronic||20-JUN-2027|||7|FIXED|3 MONTHS|||550000000000|550000000000|550000000000|100|0|100|FINANCIAL INSTITUTION|1
31-OCT-2025|SANF04CCN2|OBLIGASI BERKELANJUTAN IV SANF DENGAN TINGKAT BUNGA TETAP TAHAP II TAHUN 2023 SERI C|CORPORATE BOND|IDA0001310C0|SURYA ARTHA NUSANTARA FINANCE, PT|ACTIVE|IDX|17-MAR-2023|IDR|Electronic||16-MAR-2028|||7.25|FIXED|3 MONTHS|||250000000000|250000000000|250000000000|100|0|100|FINANCIAL INSTITUTION|1
31-OCT-2025|SANF05ACN1|OBLIGASI BERKELANJUTAN V SANF DENGAN TINGKAT BUNGA TETAP TAHAP I TAHUN 2025 SERI A|CORPORATE BOND|IDA0001580A2|SURYA ARTHA NUSANTARA FINANCE, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||18-JUL-2026|||6.25|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|FINANCIAL INSTITUTION|1
31-OCT-2025|SANF05BCN1|OBLIGASI BERKELANJUTAN V SANF DENGAN TINGKAT BUNGA TETAP TAHAP I TAHUN 2025 SERI B|CORPORATE BOND|IDA0001580B0|SURYA ARTHA NUSANTARA FINANCE, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||08-JUL-2028|||6.75|FIXED|3 MONTHS|||853000000000|853000000000|853000000000|100|0|100|FINANCIAL INSTITUTION|1
31-OCT-2025|SGER01ACN2|OBLIGASI BERKELANJUTAN I SUMBER GLOBAL ENERGY TAHAP II TAHUN 2025 SERI A|CORPORATE BOND|IDA0001622A2|SUMBER GLOBAL ENERGY Tbk, PT|ACTIVE|IDX|16-OCT-2025|IDR|Electronic||25-OCT-2026|||10|FIXED|3 MONTHS|||273645000000|273645000000|273645000000|100|0|100|ENERGY|1
31-OCT-2025|SGER01BCN1|OBLIGASI BERKELANJUTAN I SUMBER GLOBAL ENERGY TAHAP I TAHUN 2024 SERI B|CORPORATE BOND|IDA0001459B7|SUMBER GLOBAL ENERGY Tbk, PT|ACTIVE|IDX|11-JUL-2024|IDR|Electronic||10-JUL-2026|||10.75|FIXED|3 MONTHS|||90000000000|90000000000|90000000000|100|0|100|ENERGY|1
31-OCT-2025|SGER01BCN2|OBLIGASI BERKELANJUTAN I SUMBER GLOBAL ENERGY TAHAP II TAHUN 2025 SERI B|CORPORATE BOND|IDA0001622B0|SUMBER GLOBAL ENERGY Tbk, PT|ACTIVE|IDX|16-OCT-2025|IDR|Electronic||15-OCT-2027|||10.75|FIXED|3 MONTHS|||9465000000|9465000000|9465000000|100|0|100|ENERGY|1
31-OCT-2025|SGRO01BCN2|OBLIGASI BERKELANJUTAN I SAMPOERNA AGRO TAHAP II TAHUN 2021 SERI B|CORPORATE BOND|IDA0001140B3|PT. SAMPOERNA AGRO, Tbk|ACTIVE|IDX|18-MAR-2021|IDR|Electronic||17-MAR-2026|||10.35|FIXED|3 MONTHS|||46950000000|46950000000|46950000000|100|0|100|PLANTATION|1
31-OCT-2025|SGRO01BCN3|OBLIGASI BERKELANJUTAN I SAMPOERNA AGRO TAHAP III TAHUN 2022 SERI B|CORPORATE BOND|IDA0001214B6|PT. SAMPOERNA AGRO, Tbk|ACTIVE|IDX|04-MAR-2022|IDR|Electronic||02-MAR-2027|||8.4|FIXED|3 MONTHS|||450385000000|450385000000|450385000000|100|0|100|PLANTATION|1
31-OCT-2025|SGRO02ACN1|OBLIGASI BERKELANJUTAN II SAMPOERNA AGRO TAHAP I TAHUN 2025 SERI A|CORPORATE BOND|IDA0001558A8|PT. SAMPOERNA AGRO, Tbk|ACTIVE|IDX|07-JUL-2025|IDR|Electronic||04-JUL-2028|||7.6|FIXED|3 MONTHS|||14480000000|14480000000|14480000000|100|0|100|PLANTATION|1
